carat,cut,color,clarity,depth,table,price,x,y,z,volume,cut_encoded,color_encoded,clarity_encoded,segment
0.54,Ideal,E,VS2,61.9,55.0,1754,5.2,5.24,3.23,88.01104000000001,4,5,3,3
0.54,Premium,E,VS2,59.2,58.0,1754,5.32,5.35,3.16,89.93992,3,5,3,3
0.54,Ideal,E,VS2,62.2,55.0,1754,5.21,5.24,3.25,88.7263,4,5,3,3
0.54,Ideal,E,VS2,60.5,56.0,1754,5.26,5.28,3.19,88.595232,4,5,3,3
0.54,Ideal,E,VS2,61.7,55.0,1754,5.24,5.27,3.24,89.471952,4,5,3,3
0.54,Ideal,E,VS2,61.9,57.0,1754,5.2,5.23,3.23,87.84308,4,5,3,3
0.54,Ideal,G,VS1,61.8,54.0,1754,5.22,5.24,3.23,88.349544,4,3,4,3
0.57,Premium,F,VS2,60.3,58.0,1754,5.4,5.44,3.27,96.05952000000002,3,4,3,3
0.43,Ideal,D,VVS1,61.9,54.0,1754,4.83,4.87,3.0,70.56630000000001,4,6,6,3
0.4,Ideal,D,VVS1,61.8,55.0,1754,4.72,4.76,2.93,65.828896,4,6,6,3
0.53,Ideal,G,VS1,61.2,55.0,1754,5.23,5.26,3.21,88.306458,4,3,4,3
0.55,Ideal,F,VS1,62.3,53.0,1754,5.28,5.31,3.3,92.52144,4,4,4,3
0.52,Good,G,VVS1,58.3,59.0,1754,5.26,5.3,3.08,85.86424,1,3,6,1
0.55,Very Good,D,VS2,60.4,59.0,1755,5.29,5.34,3.21,90.678006,2,6,3,1
0.56,Very Good,E,VS2,61.7,56.0,1755,5.25,5.31,3.26,90.88064999999999,2,5,3,1
0.56,Very Good,E,VS2,61.0,58.0,1755,5.29,5.34,3.24,91.525464,2,5,3,1
0.5,Very Good,E,VS1,61.4,55.0,1755,5.09,5.14,3.14,82.150564,2,5,4,1
0.5,Very Good,E,VS1,62.6,57.0,1755,5.02,5.08,3.16,80.58505600000001,2,5,4,1
0.55,Premium,F,VS1,61.0,59.0,1755,5.26,5.29,3.22,89.597788,3,4,4,3
0.56,Premium,E,SI1,61.5,60.0,1755,5.27,5.3,3.25,90.77574999999999,3,5,2,1
0.59,Ideal,E,VS2,61.4,56.0,1755,5.33,5.42,3.3,95.33238,4,5,3,3
0.55,Ideal,D,VS2,62.7,57.0,1755,5.2,5.23,3.27,88.93092,4,6,3,3
0.5,Ideal,E,VS1,62.0,58.0,1755,5.09,5.14,3.17,82.935442,4,5,4,3
0.56,Ideal,G,SI1,61.6,59.0,1755,5.27,5.32,3.26,91.398664,4,3,2,3
0.71,Good,J,SI1,61.5,62.0,1755,5.61,5.66,3.47,110.18152200000002,1,0,2,1
0.3,Premium,H,VS1,61.3,58.0,526,4.29,4.32,2.64,48.92659200000001,3,2,4,3
0.3,Good,G,VS2,63.5,54.0,526,4.25,4.28,2.71,49.294900000000005,1,3,3,1
0.3,Very Good,G,VS2,61.4,54.0,526,4.31,4.36,2.66,49.985656,2,3,3,1
0.3,Ideal,E,SI1,61.9,57.0,526,4.29,4.33,2.67,49.597119,4,5,2,3
0.3,Good,E,VS2,63.3,55.0,526,4.26,4.3,2.71,49.64177999999999,1,5,3,1
0.3,Very Good,E,SI1,61.7,56.0,526,4.27,4.29,2.64,48.36031199999999,2,5,2,1
0.3,Premium,I,VVS2,61.0,60.0,526,4.3,4.36,2.64,49.49472000000001,3,1,5,3
0.3,Good,H,VS1,63.1,57.0,526,4.24,4.26,2.68,48.407232,1,2,4,1
0.3,Very Good,E,SI1,62.9,57.0,526,4.27,4.32,2.7,49.80528,2,5,2,1
0.3,Very Good,G,VS2,63.0,56.0,526,4.27,4.3,2.7,49.57469999999999,2,3,3,1
0.3,Ideal,H,VS1,61.3,56.0,526,4.31,4.33,2.65,49.45509499999999,4,2,4,3
0.3,Very Good,G,VS2,60.6,61.0,526,4.29,4.32,2.61,48.370608000000004,2,3,3,1
0.3,Good,G,VS2,63.1,56.0,526,4.25,4.28,2.69,48.9311,1,3,3,1
0.3,Very Good,H,VS1,63.0,59.0,526,4.21,4.27,2.67,47.99778899999999,2,2,4,3
0.3,Ideal,G,VS2,61.7,56.0,526,4.31,4.35,2.67,50.058494999999986,4,3,3,3
0.3,Good,E,SI1,63.6,57.0,526,4.22,4.24,2.69,48.131632,1,5,2,1
0.3,Premium,E,SI1,62.5,59.0,526,4.28,4.3,2.68,49.322720000000004,3,5,2,3
0.3,Very Good,H,VS1,62.9,57.0,526,4.26,4.29,2.69,49.16082599999999,2,2,4,3
0.3,Ideal,G,VS2,62.2,57.0,526,4.26,4.32,2.67,49.136544,4,3,3,3
0.3,Premium,E,SI1,59.8,60.0,526,4.31,4.35,2.59,48.55861499999999,3,5,2,3
0.3,Very Good,G,VS2,63.0,55.0,526,4.29,4.31,2.71,50.107628999999996,2,3,3,1
0.3,Premium,I,VVS2,61.8,58.0,526,4.28,4.33,2.66,49.29618400000001,3,1,5,3
0.3,Ideal,H,VS1,62.3,55.0,526,4.29,4.34,2.69,50.084034,4,2,4,3
0.3,Ideal,G,VS2,62.3,56.0,526,4.27,4.3,2.67,49.02386999999999,4,3,3,3
0.3,Good,H,VS1,63.9,55.0,526,4.26,4.28,2.73,49.775544000000004,1,2,4,1
0.3,Very Good,H,VS1,60.4,61.0,526,4.3,4.34,2.61,48.70782,2,2,4,3
0.3,Good,E,SI1,63.1,53.0,526,4.27,4.32,2.71,49.989744,1,5,2,1
0.3,Good,G,VS2,63.9,55.0,526,4.27,4.28,2.73,49.892388000000004,1,3,3,1
0.3,Very Good,E,SI1,61.8,60.0,526,4.23,4.28,2.63,47.614572,2,5,2,1
0.3,Ideal,H,VS1,61.4,54.0,526,4.33,4.37,2.67,50.522007,4,2,4,3
0.58,Ideal,H,VS2,61.2,56.0,1755,5.41,5.39,3.3,96.22766999999999,4,2,3,3
0.51,Very Good,D,VS1,61.0,57.0,1756,5.15,5.18,3.15,84.03255,2,6,4,1
0.59,Very Good,H,VS1,62.1,55.0,1757,5.37,5.41,3.35,97.323195,2,2,4,1
0.69,Very Good,H,SI1,62.5,57.6,1757,5.66,5.72,3.55,114.93195999999999,2,2,2,1
0.51,Ideal,G,VS1,61.8,60.0,1757,5.08,5.12,3.15,81.93024000000001,4,3,4,3
0.6,Good,G,VS1,60.1,61.0,1757,5.44,5.5,3.29,98.4368,1,3,4,1
0.51,Ideal,E,VS1,62.7,56.0,1758,5.14,5.1,3.21,84.14693999999999,4,5,4,3
0.5,Very Good,D,VS2,60.8,56.0,1758,5.14,5.16,3.13,83.01511199999999,2,6,3,1
0.51,Ideal,E,VS1,61.5,56.0,1758,5.11,5.16,3.16,83.32161600000002,4,5,4,3
0.58,Good,E,VS2,63.1,56.0,1758,5.26,5.33,3.34,93.63957199999999,1,5,3,1
0.51,Premium,E,VS1,61.8,58.0,1758,5.13,5.09,3.16,82.512972,3,5,4,3
0.52,Ideal,G,VS1,62.4,55.1,1758,5.11,5.15,3.2,84.21280000000002,4,3,4,3
0.56,Good,F,VS1,63.0,59.0,1758,5.24,5.27,3.31,91.404988,1,4,4,1
0.5,Premium,D,VS2,62.8,58.0,1758,5.03,5.0,3.15,79.22250000000001,3,6,3,3
0.58,Premium,I,VVS1,62.6,59.0,1758,5.31,5.27,3.31,92.62604699999999,3,1,6,3
0.58,Ideal,I,VVS1,63.0,57.0,1758,5.34,5.29,3.35,94.63281,4,1,6,3
0.58,Ideal,G,VS2,61.9,56.0,1758,5.38,5.34,3.32,95.38094399999999,4,3,3,3
0.58,Ideal,E,SI1,61.6,55.0,1758,5.38,5.33,3.3,94.62881999999999,4,5,2,3
0.58,Ideal,E,SI1,61.5,55.0,1758,5.39,5.34,3.3,94.98257999999998,4,5,2,3
0.51,Premium,E,VS1,62.0,61.0,1758,5.14,5.11,3.18,83.523972,3,5,4,3
0.5,Good,D,VS2,63.7,56.0,1758,5.09,5.05,3.23,83.02553499999999,1,6,3,1
0.5,Very Good,D,VS2,63.4,56.0,1758,5.1,5.05,3.22,82.9311,2,6,3,1
0.5,Very Good,D,VS2,63.3,54.0,1758,5.07,5.04,3.2,81.76896,2,6,3,1
0.5,Very Good,D,VS2,63.4,57.0,1758,5.09,5.04,3.21,82.348056,2,6,3,1
0.7,Ideal,E,SI1,62.3,56.0,1758,5.68,5.62,3.52,112.364032,4,5,2,3
0.7,Good,E,SI2,56.9,63.0,1758,5.78,5.71,3.27,107.922426,1,5,1,1
0.71,Very Good,D,SI2,59.6,63.0,1758,5.8,5.71,3.44,113.92592,2,6,1,1
0.9,Fair,H,I1,66.9,63.0,1758,6.04,5.91,4.0,142.78560000000002,0,2,0,1
0.57,Ideal,H,VS2,61.5,57.0,1759,5.35,5.38,3.3,94.98389999999999,4,2,3,3
0.58,Ideal,H,VS1,61.1,57.0,1759,5.38,5.42,3.3,96.22667999999999,4,2,4,3
0.5,Ideal,E,VS1,61.9,54.1,1759,5.09,5.15,3.17,83.096795,4,5,4,3
0.51,Ideal,E,VS1,60.9,56.0,1759,5.16,5.22,3.16,85.11523199999999,4,5,4,3
0.57,Ideal,F,SI1,61.9,56.0,1759,5.33,5.37,3.31,94.739151,4,4,2,3
0.61,Good,D,SI1,59.0,57.0,1759,5.54,5.57,3.28,101.213584,1,6,2,1
0.5,Ideal,G,VVS2,62.2,56.0,1760,5.02,5.11,3.15,80.80443,4,3,5,3
0.71,Very Good,J,SI1,61.0,61.0,1760,5.66,5.71,3.47,112.14554200000002,2,0,2,1
0.57,Premium,F,VS2,59.8,59.0,1760,5.4,5.37,3.22,93.37356000000001,3,4,3,3
0.58,Ideal,G,VS2,61.2,56.0,1760,5.37,5.41,3.3,95.87061,4,3,3,3
0.52,Ideal,E,VS2,61.5,56.0,1760,5.16,5.18,3.18,84.997584,4,5,3,3
0.51,Good,E,VS1,57.9,63.0,1760,5.24,5.39,3.08,86.990288,1,5,4,1
0.63,Fair,H,VS1,57.3,62.5,1760,5.65,5.7,3.25,104.66625000000002,0,2,4,1
0.57,Ideal,F,VS2,62.1,55.0,1760,5.35,5.31,3.31,94.032135,4,4,3,3
0.57,Ideal,F,VS2,62.3,55.0,1760,5.36,5.3,3.32,94.31456,4,4,3,3
0.57,Premium,F,VS2,62.0,54.0,1760,5.34,5.31,3.3,93.57281999999998,3,4,3,3
0.54,Ideal,G,VS1,62.2,56.0,1760,5.23,5.19,3.24,87.94558800000001,4,3,4,3
0.54,Premium,E,VS2,60.7,56.0,1760,5.32,5.29,3.22,90.61981600000001,3,5,3,3
0.54,Very Good,E,VS2,63.1,58.0,1760,5.21,5.13,3.26,87.13099799999999,2,5,3,1
0.54,Premium,G,VS1,61.6,58.0,1760,5.25,5.21,3.22,88.07505,3,3,4,3
0.54,Premium,G,VS1,61.1,60.0,1760,5.28,5.23,3.21,88.64222400000001,3,3,4,3
0.57,Premium,F,VS2,60.4,60.0,1760,5.36,5.31,3.22,91.64635200000001,3,4,3,3
0.57,Premium,F,VS2,59.5,60.0,1760,5.44,5.35,3.21,93.42384,3,4,3,3
0.71,Ideal,F,I1,60.1,57.0,1761,5.79,5.76,3.47,115.72588800000001,4,4,0,0
0.58,Ideal,G,VS2,61.9,55.0,1761,5.33,5.36,3.31,94.562728,4,3,3,3
0.58,Ideal,G,VS2,60.0,56.0,1761,5.45,5.48,3.28,97.96048,4,3,3,3
0.56,Ideal,F,VS2,62.6,56.0,1761,5.28,5.3,3.31,92.62704000000001,4,4,3,3
0.58,Ideal,E,VS2,62.1,55.0,1761,5.35,5.34,3.32,94.84907999999999,4,5,3,3
0.51,Very Good,G,VVS2,62.2,56.0,1762,5.1,5.13,3.18,83.19833999999999,2,3,5,3
0.54,Ideal,H,VS1,60.9,55.0,1762,5.28,5.3,3.22,90.10848000000001,4,2,4,3
0.72,Fair,J,SI2,66.1,55.0,1762,5.51,5.56,3.66,112.126296,0,0,1,1
0.55,Ideal,G,VS1,61.5,57.0,1763,5.23,5.28,3.23,89.19451200000002,4,3,4,3
0.7,Good,I,SI1,61.6,63.0,1763,5.59,5.68,3.47,110.176664,1,1,2,1
0.7,Very Good,I,SI1,62.8,59.0,1763,5.63,5.67,3.55,113.323455,2,1,2,1
0.54,Ideal,D,VS2,60.9,56.0,1763,5.3,5.27,3.22,89.93782,4,6,3,3
0.54,Ideal,I,IF,62.5,55.0,1763,5.21,5.26,3.27,89.613042,4,1,7,3
0.57,Premium,E,VS2,62.0,58.0,1763,5.38,5.33,3.32,95.202328,3,5,3,3
0.59,Very Good,F,VS2,62.0,58.0,1764,5.35,5.42,3.34,96.84997999999999,2,4,3,1
0.71,Very Good,J,SI2,61.1,58.0,1764,5.67,5.76,3.49,113.980608,2,0,1,1
0.5,Very Good,G,VVS2,62.8,57.0,1764,5.05,5.07,3.18,81.41913000000001,2,3,5,3
0.5,Good,G,VVS2,63.6,57.0,1764,5.04,5.08,3.22,82.44230400000001,1,3,5,1
0.55,Ideal,E,VS1,61.5,57.0,1764,5.23,5.27,3.23,89.025583,4,5,4,3
0.7,Premium,J,VVS2,60.6,58.0,1764,5.73,5.82,3.5,116.72010000000002,3,0,5,3
0.37,Ideal,D,VVS1,61.3,56.0,1764,4.6,4.63,2.83,60.27334,4,6,6,3
0.58,Ideal,H,VS1,62.3,57.0,1764,5.33,5.36,3.33,95.13410400000001,4,2,4,3
0.5,Premium,F,VS1,60.6,59.0,1764,5.19,5.14,3.13,83.497758,3,4,4,3
0.72,Premium,G,SI2,59.1,61.0,1764,5.89,5.85,3.47,119.564055,3,3,1,1
0.72,Premium,G,SI2,62.7,57.0,1764,5.74,5.7,3.59,117.45762,3,3,1,1
0.5,Ideal,D,SI1,59.9,60.0,1764,5.15,5.13,3.08,81.37206,4,6,2,3
0.54,Ideal,E,VS2,62.4,56.0,1765,5.23,5.19,3.25,88.217025,4,5,3,3
0.51,Ideal,F,VS1,60.2,56.0,1765,5.22,5.24,3.15,86.16131999999999,4,4,4,3
0.5,Ideal,G,VVS2,62.1,57.0,1766,5.06,5.09,3.15,81.12951,4,3,5,3
0.5,Ideal,G,VVS2,61.8,54.0,1766,5.11,5.15,3.17,83.42330500000001,4,3,5,3
0.51,Ideal,H,VVS1,62.2,56.0,1766,5.12,5.14,3.19,83.950592,4,2,6,3
0.6,Ideal,H,SI1,61.4,55.0,1766,5.46,5.49,3.36,100.717344,4,2,2,3
0.62,Premium,F,SI1,59.8,60.0,1766,5.56,5.51,3.31,101.40383599999998,3,4,2,1
0.53,Premium,F,VS1,59.4,58.0,1766,5.32,5.28,3.15,88.48224,3,4,4,3
0.55,Ideal,E,VS2,59.3,57.0,1767,5.43,5.39,3.21,93.949317,4,5,3,3
0.51,Ideal,D,VS2,60.5,56.0,1767,5.21,5.2,3.15,85.33980000000001,4,6,3,3
0.52,Very Good,E,VS1,59.6,58.0,1767,5.21,5.26,3.12,85.502352,2,5,4,1
0.52,Ideal,H,VVS1,62.1,53.8,1767,5.17,5.19,3.21,86.131683,4,2,6,3
0.52,Ideal,F,VS1,62.1,56.0,1767,5.14,5.2,3.2,85.5296,4,4,4,3
0.7,Ideal,J,SI2,61.4,55.0,1767,5.72,5.75,3.52,115.7728,4,0,1,0
0.63,Good,H,VS1,62.9,54.0,1767,5.47,5.56,3.47,105.53380399999999,1,2,4,1
0.54,Good,D,SI1,57.9,60.0,1767,5.36,5.39,3.11,89.849144,1,6,2,1
0.52,Ideal,E,VS2,61.0,57.0,1767,5.21,5.19,3.17,85.71648300000001,4,5,3,3
0.52,Ideal,E,VS2,61.3,55.0,1767,5.22,5.19,3.19,86.422842,4,5,3,3
0.52,Ideal,E,VS2,61.5,56.0,1767,5.17,5.14,3.17,84.238946,4,5,3,3
0.55,Ideal,D,VS2,61.0,56.0,1768,5.31,5.28,3.23,90.558864,4,6,3,3
0.51,Very Good,G,VVS2,60.9,56.0,1768,5.17,5.21,3.16,85.11681200000001,2,3,5,3
0.51,Very Good,G,VVS2,62.6,59.0,1768,5.08,5.11,3.19,82.80857200000001,2,3,5,3
0.5,Ideal,E,VS2,60.8,55.0,1768,5.19,5.16,3.15,84.35826000000002,4,5,3,3
0.5,Ideal,E,VS2,60.8,57.0,1768,5.16,5.13,3.13,82.853604,4,5,3,3
0.66,Very Good,E,SI2,61.3,57.2,1769,5.59,5.66,3.45,109.15593,2,5,1,1
0.53,Ideal,G,VS2,61.6,57.0,1769,5.15,5.2,3.19,85.4282,4,3,3,3
0.51,Ideal,D,VS2,60.8,57.0,1769,5.18,5.21,3.16,85.281448,4,6,3,3
0.53,Ideal,E,SI1,60.9,57.0,1769,5.21,5.24,3.18,86.81527200000001,4,5,2,3
0.53,Good,G,VVS2,64.3,58.0,1769,5.11,5.15,3.3,86.84445000000001,1,3,5,1
0.59,Premium,F,VS2,61.5,58.0,1769,5.45,5.41,3.34,98.47823,3,4,3,3
0.56,Very Good,E,VS2,61.1,57.0,1770,5.33,5.38,3.27,93.768558,2,5,3,1
0.56,Ideal,H,VS1,61.8,55.0,1770,5.29,5.33,3.28,92.481896,4,2,4,3
0.54,Premium,D,SI1,58.3,61.0,1770,5.38,5.32,3.12,89.29939200000001,3,6,2,1
0.7,Fair,D,SI2,67.8,58.0,1770,5.51,5.44,3.71,111.205024,0,6,1,1
0.54,Premium,F,VS1,60.0,59.0,1770,5.3,5.23,3.16,87.59204000000001,3,4,4,3
0.62,Premium,G,VS1,62.9,58.0,1770,5.41,5.37,3.39,98.485263,3,3,4,3
0.59,Very Good,H,VVS2,61.1,57.0,1771,5.39,5.48,3.32,98.06350400000001,2,2,5,3
0.7,Good,H,SI1,64.2,58.0,1771,5.59,5.62,3.6,113.09688,1,2,2,1
0.54,Good,E,VS2,60.2,61.0,1771,5.27,5.32,3.19,89.436116,1,5,3,1
0.6,Premium,E,SI1,59.4,60.0,1771,5.57,5.51,3.29,100.972403,3,5,2,1
0.59,Very Good,D,SI1,63.1,61.0,1771,5.35,5.3,3.36,95.27279999999999,2,6,2,1
0.58,Ideal,F,VS1,61.9,54.0,1772,5.33,5.37,3.31,94.739151,4,4,4,3
0.54,Ideal,F,VS1,60.9,57.0,1772,5.21,5.26,3.19,87.42067399999999,4,4,4,3
0.6,Very Good,F,VS2,62.1,57.0,1772,5.37,5.39,3.34,96.67396199999999,2,4,3,1
0.53,Ideal,E,VS1,60.4,57.0,1772,5.27,5.26,3.18,88.15023599999999,4,5,4,3
0.6,Ideal,H,VS1,62.0,53.0,1772,5.44,5.46,3.38,100.39411199999999,4,2,4,3
0.53,Ideal,G,VS1,61.6,55.7,1772,5.21,5.24,3.22,87.90728800000001,4,3,4,3
0.6,Very Good,G,VS2,62.9,59.0,1773,5.35,5.39,3.38,97.46736999999999,2,3,3,1
0.52,Very Good,E,VS2,63.5,54.0,1773,5.19,5.11,3.27,86.72334300000001,2,5,3,1
0.61,Very Good,I,VVS2,62.0,54.4,1773,5.47,5.51,3.4,102.47497999999999,2,1,5,3
0.56,Ideal,E,VS1,61.6,56.0,1773,5.26,5.32,3.26,91.22523199999999,4,5,4,3
0.54,Premium,F,VS1,61.8,59.0,1773,5.23,5.16,3.21,86.627628,3,4,4,3
0.96,Fair,H,I1,68.9,59.0,1773,6.09,5.96,4.15,150.63006000000001,0,2,0,1
0.71,Premium,I,SI1,61.7,56.0,1774,5.73,5.71,3.53,115.49559899999998,3,1,2,0
0.51,Very Good,F,VS2,58.6,58.0,1774,5.22,5.29,3.08,85.05050399999999,2,4,3,1
0.52,Premium,D,VS2,61.8,58.0,1774,5.15,5.2,3.2,85.69600000000001,3,6,3,3
0.52,Ideal,D,VS2,61.0,57.0,1774,5.18,5.21,3.17,85.551326,4,6,3,3
0.52,Ideal,D,VS2,62.1,57.0,1774,5.13,5.17,3.2,84.87072,4,6,3,3
0.71,Good,J,VS2,63.8,58.0,1774,5.61,5.58,3.57,111.754566,1,0,3,1
0.54,Ideal,H,VVS1,61.9,54.0,1774,5.22,5.25,3.24,88.7922,4,2,6,3
0.59,Ideal,G,VS2,62.1,57.0,1774,5.36,5.39,3.34,96.49393599999999,4,3,3,3
0.54,Ideal,E,VS2,61.6,56.0,1774,5.24,5.28,3.24,89.64172800000001,4,5,3,3
0.54,Ideal,F,VS1,61.1,57.0,1774,5.28,5.3,3.23,90.38832000000001,4,4,4,3
0.6,Ideal,D,SI1,61.1,57.0,1774,5.39,5.51,3.33,98.897337,4,6,2,3
0.71,Good,I,SI1,63.6,63.0,1774,5.64,5.61,3.58,113.272632,1,1,2,1
0.71,Good,I,SI1,60.0,64.0,1774,5.79,5.71,3.45,114.060105,1,1,2,1
0.57,Premium,D,VS2,60.4,57.0,1775,5.38,5.35,3.24,93.25692,3,6,3,3
0.5,Premium,E,VS1,62.8,59.0,1775,5.09,5.0,3.17,80.67649999999999,3,5,4,3
0.7,Premium,J,VS2,62.0,62.0,1775,5.63,5.59,3.48,109.52151599999999,3,0,3,0
0.53,Ideal,H,VVS1,62.2,56.0,1775,5.16,5.2,3.22,86.39904000000001,4,2,6,3
0.53,Good,D,VS1,60.2,56.0,1775,5.22,5.28,3.16,87.094656,1,6,4,1
0.63,Premium,E,SI2,58.5,61.0,1775,5.64,5.58,3.28,103.22553599999999,3,5,1,1
0.7,Very Good,I,SI2,63.4,59.0,1775,5.66,5.57,3.56,112.23327200000001,2,1,1,1
0.58,Ideal,F,SI2,60.9,56.0,1776,5.42,5.39,3.29,96.113402,4,4,1,3
0.53,Good,E,VS1,63.2,56.0,1776,5.14,5.18,3.26,86.79815199999999,1,5,4,1
0.53,Very Good,E,VS1,63.0,56.0,1776,5.13,5.16,3.24,85.765392,2,5,4,1
0.51,Ideal,H,VVS1,61.8,55.0,1776,5.15,5.18,3.19,85.09962999999999,4,2,6,3
0.51,Ideal,H,VVS1,61.4,55.0,1776,5.13,5.16,3.16,83.647728,4,2,6,3
0.53,Ideal,E,VS2,62.8,57.0,1776,5.19,5.16,3.25,87.03630000000001,4,5,3,3
0.29,Fair,F,SI1,55.8,60.0,1776,4.48,4.41,2.48,48.996864,0,4,2,1
0.6,Very Good,D,SI1,62.0,55.0,1777,5.36,5.44,3.35,97.68064000000001,2,6,2,1
0.6,Very Good,D,SI1,60.3,58.0,1777,5.44,5.51,3.3,98.91551999999999,2,6,2,1
0.55,Very Good,F,VS2,61.6,56.1,1777,5.29,5.31,3.27,91.85397299999998,2,4,3,1
0.55,Very Good,F,VS2,62.1,55.4,1777,5.25,5.27,3.26,90.19604999999999,2,4,3,1
0.54,Ideal,E,SI1,60.3,57.0,1777,5.28,5.3,3.19,89.26896,4,5,2,3
0.58,Good,G,VS1,59.0,62.0,1777,5.44,5.48,3.22,95.99206400000001,1,3,4,1
0.56,Very Good,D,SI1,63.1,57.0,1777,5.22,5.19,3.29,89.13202199999999,2,6,2,1
0.62,Premium,F,SI1,63.0,59.0,1777,5.43,5.39,3.41,99.802857,3,4,2,1
0.9,Premium,G,I1,61.3,59.0,1777,6.2,6.15,3.78,144.1314,3,3,0,0
0.62,Premium,D,SI2,62.0,59.0,1777,5.48,5.45,3.39,101.24574000000001,3,6,1,1
0.57,Ideal,E,VS2,62.1,55.0,1778,5.37,5.33,3.32,95.02537199999999,4,5,3,3
0.46,Very Good,D,VVS1,62.2,56.0,1778,4.94,4.97,3.08,75.619544,2,6,6,3
0.54,Very Good,F,VS1,59.9,57.0,1778,5.35,5.3,3.19,90.45244999999998,2,4,4,1
0.51,Very Good,E,VS1,61.6,59.0,1778,5.1,5.12,3.15,82.2528,2,5,4,1
0.52,Ideal,F,VS1,61.2,57.0,1778,5.16,5.2,3.17,85.05744,4,4,4,3
0.52,Ideal,H,VVS1,60.4,57.0,1778,5.2,5.23,3.15,85.6674,4,2,6,3
0.52,Ideal,F,VS1,62.0,57.0,1778,5.13,5.16,3.19,84.441852,4,4,4,3
0.52,Ideal,F,VS1,62.3,55.0,1778,5.16,5.21,3.23,86.834028,4,4,4,3
0.52,Ideal,F,VS1,62.2,55.0,1778,5.14,5.18,3.21,85.46689199999999,4,4,4,3
0.5,Very Good,F,VVS2,60.4,61.0,1778,5.12,5.14,3.1,81.58208,2,4,5,3
0.52,Very Good,F,VS1,61.7,56.0,1778,5.14,5.17,3.18,84.504684,2,4,4,1
0.4,Ideal,E,VVS1,61.7,55.0,1778,4.74,4.76,2.93,66.107832,4,5,6,3
0.4,Ideal,E,VVS1,61.3,56.0,1778,4.75,4.78,2.92,66.29860000000001,4,5,6,3
0.54,Ideal,E,SI1,61.5,55.0,1778,5.24,5.26,3.23,89.026552,4,5,2,3
0.46,Good,E,VVS2,60.7,62.0,1778,4.97,5.01,3.03,75.446091,1,5,5,1
0.57,Premium,E,VS2,63.0,59.0,1778,5.29,5.25,3.32,92.2047,3,5,3,3
0.53,Fair,E,VS1,62.3,67.0,1778,5.22,5.11,3.22,85.890924,0,5,4,1
0.56,Ideal,F,VS2,60.8,56.0,1778,5.33,5.3,3.23,91.24427,4,4,3,3
0.56,Premium,F,VS2,59.6,58.0,1778,5.36,5.34,3.19,91.305456,3,4,3,3
0.5,Ideal,G,VVS2,61.0,56.0,1779,5.13,5.14,3.13,82.53246599999999,4,3,5,3
0.51,Ideal,D,VS1,62.4,57.0,1779,5.09,5.13,3.19,83.296323,4,6,4,3
0.51,Ideal,D,VS1,62.5,57.0,1779,5.08,5.13,3.19,83.132676,4,6,4,3
0.57,Ideal,I,IF,61.0,55.0,1779,5.38,5.41,3.29,95.758082,4,1,7,3
0.47,Ideal,F,VVS1,61.9,55.0,1779,4.98,5.0,3.09,76.941,4,4,6,3
0.62,Ideal,E,SI1,62.4,53.0,1779,5.47,5.5,3.42,102.8907,4,5,2,3
0.63,Ideal,D,SI1,61.1,56.0,1779,5.52,5.58,3.39,104.417424,4,6,2,3
0.47,Very Good,G,VVS1,60.6,55.0,1780,5.05,5.09,3.07,78.912815,2,3,6,3
0.51,Ideal,H,VS1,61.2,55.0,1780,5.17,5.19,3.17,85.058391,4,2,4,3
0.66,Ideal,H,SI1,60.9,55.0,1780,5.63,5.7,3.45,110.71395000000001,4,2,2,0
0.53,Ideal,H,VVS1,60.8,56.0,1781,5.24,5.26,3.19,87.924056,4,2,6,3
0.53,Ideal,H,VVS1,61.3,56.0,1781,5.21,5.23,3.2,87.19456000000001,4,2,6,3
0.53,Ideal,H,VVS1,61.3,56.0,1781,5.22,5.24,3.21,87.802488,4,2,6,3
0.51,Ideal,G,VS1,62.7,54.0,1781,5.1,5.08,3.19,82.64652,4,3,4,3
0.51,Ideal,G,VS1,59.7,57.0,1781,5.25,5.2,3.12,85.176,4,3,4,3
0.51,Ideal,G,VS1,62.2,55.0,1781,5.14,5.11,3.19,83.786626,4,3,4,3
0.51,Ideal,G,VS1,61.0,55.0,1781,5.21,5.11,3.15,83.862765,4,3,4,3
0.51,Premium,G,VS1,61.1,58.0,1781,5.19,5.12,3.15,83.70432,3,3,4,3
0.51,Ideal,G,VS1,61.7,55.0,1781,5.17,5.14,3.18,84.504684,4,3,4,3
0.51,Ideal,G,VS1,62.1,55.0,1781,5.17,5.14,3.2,85.03616,4,3,4,3
0.51,Premium,G,VS1,62.3,58.0,1781,5.13,5.08,3.18,82.872072,3,3,4,3
0.51,Premium,G,VS1,62.1,60.0,1781,5.11,5.1,3.17,82.61337,3,3,4,3
0.51,Ideal,G,VS1,61.9,56.0,1781,5.14,5.1,3.17,83.09837999999998,4,3,4,3
0.51,Ideal,G,VS1,62.7,56.0,1781,5.1,5.08,3.19,82.64652,4,3,4,3
0.51,Premium,G,VS1,62.9,58.0,1781,5.1,5.05,3.19,82.15845,3,3,4,3
0.51,Premium,G,VS1,62.0,52.0,1781,5.37,5.05,3.23,87.592755,3,3,4,3
0.51,Ideal,G,VS1,62.0,56.0,1781,5.16,5.06,3.17,82.767432,4,3,4,3
